@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
434.148399,39.209127,8.923035,33.48539,45.522431,28.229333,19.548555,14.66722,13.133186,0.314269,6.104289,5.085871,0.977537,2.208346,2.381568,1.201677,1.554312,1.607228,0.632472,0.704158,0.921607,1.13943,0.643559,0.82723,0.951872,0.856958,0.951281,0.375149,0.674204,0.728563,0.283484,0.759878,0.278844,0.759878,0.283484,0.728563,0.674204,0.375149,0.951281,0.856958,0.951872,0.82723,0.643559,1.13943,0.921607,0.704158,0.632472,1.607228,1.554312,1.201677,2.381568,2.208346,0.977537,5.085871,6.104289,0.314269,13.133186,14.66722,19.548555,28.229333,45.522431,33.48539,8.923035,39.209127,11.958638,running
546.891468,36.244843,81.429736,59.556423,38.446247,48.947463,64.004099,42.95581,11.187235,9.433017,8.475499,14.156854,11.330606,3.034587,3.756966,2.022654,3.850041,1.764683,0.997661,0.416041,1.114314,2.511625,0.954761,1.765104,0.356499,1.381006,0.944483,2.154648,1.625356,0.265061,0.412173,1.034381,1.95678,1.034381,0.412173,0.265061,1.625356,2.154648,0.944483,1.381006,0.356499,1.765104,0.954761,2.511625,1.114314,0.416041,0.997661,1.764683,3.850041,2.022654,3.756966,3.034587,11.330606,14.156854,8.475499,9.433017,11.187235,42.95581,64.004099,48.947463,38.446247,59.556423,81.429736,36.244843,18.730522,running
646.993416,149.32162,66.79055,106.97154,44.938414,23.26821,26.701866,25.808007,27.013669,17.834303,17.013761,11.517569,7.767477,6.144357,6.855662,7.653922,7.217682,7.179155,6.770689,5.573777,6.359815,4.908046,5.553359,4.704271,4.620292,4.92379,4.489572,5.666245,4.467624,4.189413,4.649301,4.226791,5.589915,4.226791,4.649301,4.189413,4.467624,5.666245,4.489572,4.92379,4.620292,4.704271,5.553359,4.908046,6.359815,5.573777,6.770689,7.179155,7.217682,7.653922,6.855662,6.144357,7.767477,11.517569,17.013761,17.834303,27.013669,25.808007,26.701866,23.26821,44.938414,106.97154,66.79055,149.32162,19.90945,running
828.517322,38.774448,110.610505,44.340524,41.626479,29.59588,55.376061,18.129933,7.291492,4.146861,10.375686,9.242558,12.562963,12.484756,6.203117,3.530797,2.304308,3.689772,6.343569,7.937854,7.243899,5.452507,3.989668,3.609132,5.743455,7.262352,7.621738,7.100361,5.188477,4.650451,5.823095,7.652188,8.696181,7.652188,5.823095,4.650451,5.188477,7.100361,7.621738,7.262352,5.743455,3.609132,3.989668,5.452507,7.243899,7.937854,6.343569,3.689772,2.304308,3.530797,6.203117,12.484756,12.562963,9.242558,10.375686,4.146861,7.291492,18.129933,55.376061,29.59588,41.626479,44.340524,110.610505,38.774448,20.803329,running
911.952139,186.554516,224.300879,129.416468,56.486864,30.814398,37.887948,10.915398,6.658039,8.861189,3.554212,3.637965,0.20972,5.49582,1.9285,5.045315,1.677171,3.144609,2.669759,1.450164,3.668496,2.755519,1.941112,2.392452,2.128475,1.223345,1.891974,1.221495,2.145376,1.692036,1.772368,2.489839,1.443311,2.489839,1.772368,1.692036,2.145376,1.221495,1.891974,1.223345,2.128475,2.392452,1.941112,2.755519,3.668496,1.450164,2.669759,3.144609,1.677171,5.045315,1.9285,5.49582,0.20972,3.637965,3.554212,8.861189,6.658039,10.915398,37.887948,30.814398,56.486864,129.416468,224.300879,186.554516,31.925358,running
946.171652,123.968454,173.912992,84.594613,38.82133,28.81535,21.65493,18.905329,9.634244,2.210801,9.345879,5.205502,4.800077,3.39144,2.428644,3.216914,0.426001,3.180138,2.438744,1.24988,2.523279,0.261002,2.270631,0.757573,1.864535,1.499876,0.669418,2.041142,1.004978,1.3116,1.894248,0.779396,1.474668,0.779396,1.894248,1.3116,1.004978,2.041142,0.669418,1.499876,1.864535,0.757573,2.270631,0.261002,2.523279,1.24988,2.438744,3.180138,0.426001,3.216914,2.428644,3.39144,4.800077,5.205502,9.345879,2.210801,9.634244,18.905329,21.65493,28.81535,38.82133,84.594613,173.912992,123.968454,27.103994,running
1034.424251,158.254872,217.09702,131.956093,82.795376,57.73977,17.621557,13.264937,5.577056,11.598831,9.659139,6.277867,9.666623,6.516894,7.743563,10.929589,1.948169,5.044408,7.677109,2.782905,6.487456,5.163042,3.918532,4.040139,4.066556,3.235449,4.119957,2.819715,4.951718,1.967549,4.687947,3.877082,3.028518,3.877082,4.687947,1.967549,4.951718,2.819715,4.119957,3.235449,4.066556,4.040139,3.918532,5.163042,6.487456,2.782905,7.677109,5.044408,1.948169,10.929589,7.743563,6.516894,9.666623,6.277867,9.659139,11.598831,5.577056,13.264937,17.621557,57.73977,82.795376,131.956093,217.09702,158.254872,35.049682,running
888.033327,142.641935,190.534398,48.461319,24.998099,15.960627,10.280013,19.56147,9.099919,4.703855,7.693685,1.759969,3.61848,3.27615,1.311948,2.685957,2.631196,2.3796,2.630874,1.582064,2.506008,2.053174,1.198122,2.035574,1.692888,1.940944,2.082036,1.696469,1.633905,1.676172,1.8012,1.586208,1.338552,1.586208,1.8012,1.676172,1.633905,1.696469,2.082036,1.940944,1.692888,2.035574,1.198122,2.053174,2.506008,1.582064,2.630874,2.3796,2.631196,2.685957,1.311948,3.27615,3.61848,1.759969,7.693685,4.703855,9.099919,19.56147,10.280013,15.960627,24.998099,48.461319,190.534398,142.641935,26.680641,running
928.186258,89.519888,176.582023,116.103874,71.458535,54.07922,35.330432,26.561326,13.981769,12.297371,1.510986,5.140509,3.790244,5.894519,5.777887,3.979359,2.828099,1.523842,1.887394,1.89049,2.658909,3.706844,3.092332,2.140526,1.299591,0.680646,1.281903,1.682015,2.18111,1.988062,1.568915,0.993835,0.768645,0.993835,1.568915,1.988062,2.18111,1.682015,1.281903,0.680646,1.299591,2.140526,3.092332,3.706844,2.658909,1.89049,1.887394,1.523842,2.828099,3.979359,5.777887,5.894519,3.790244,5.140509,1.510986,12.297371,13.981769,26.561326,35.330432,54.07922,71.458535,116.103874,176.582023,89.519888,31.508703,running
751.880942,64.391887,94.699386,50.700817,40.848403,31.201276,23.433257,40.139464,43.924651,34.324382,23.321005,19.41824,14.701292,13.729714,13.301359,12.165193,11.344116,10.354589,9.757129,9.188488,8.89368,8.123403,8.198664,7.361537,7.503823,7.635624,7.187239,7.413825,7.474174,7.267735,6.797331,6.737606,6.91392,6.737606,6.797331,7.267735,7.474174,7.413825,7.187239,7.635624,7.503823,7.361537,8.198664,8.123403,8.89368,9.188488,9.757129,10.354589,11.344116,12.165193,13.301359,13.729714,14.701292,19.41824,23.321005,34.324382,43.924651,40.139464,23.433257,31.201276,40.848403,50.700817,94.699386,64.391887,25.360329,running
879.480075,21.510285,92.581984,87.409574,72.950357,43.957225,27.561205,22.079101,13.661064,9.749764,8.865243,8.773831,3.875854,1.519212,1.971272,1.983571,1.429763,1.886586,2.024134,1.835939,1.480578,1.253108,0.754431,1.109011,0.791082,1.313476,0.76957,0.926679,0.674413,1.118294,0.701358,0.744065,1.17768,0.744065,0.701358,1.118294,0.674413,0.926679,0.76957,1.313476,0.791082,1.109011,0.754431,1.253108,1.480578,1.835939,2.024134,1.886586,1.429763,1.983571,1.971272,1.519212,3.875854,8.773831,8.865243,9.749764,13.661064,22.079101,27.561205,43.957225,72.950357,87.409574,92.581984,21.510285,25.721842,running
892.674396,228.40607,182.483104,157.992216,104.461605,73.766987,21.348651,19.070913,24.314115,22.364606,14.558227,13.050282,13.287979,10.163099,9.058069,8.730707,8.082277,8.314165,8.081465,8.286224,8.029533,7.451132,7.751865,7.484597,6.701499,6.393598,7.131756,6.678022,6.118039,6.166138,6.813956,6.413978,6.338776,6.413978,6.813956,6.166138,6.118039,6.678022,7.131756,6.393598,6.701499,7.484597,7.751865,7.451132,8.029533,8.286224,8.081465,8.314165,8.082277,8.730707,9.058069,10.163099,13.287979,13.050282,14.558227,22.364606,24.314115,19.070913,21.348651,73.766987,104.461605,157.992216,182.483104,228.40607,35.505742,running
990.971735,118.613071,128.143818,106.672403,44.231477,4.974414,12.322462,14.464593,10.358178,4.693513,4.247943,3.67768,2.529491,1.516624,1.721761,1.490153,1.03163,0.915333,0.660917,1.127745,1.224478,1.405854,1.496368,1.560309,1.487127,1.130571,1.707429,1.083498,1.495168,1.403372,1.226449,1.451758,1.361737,1.451758,1.226449,1.403372,1.495168,1.083498,1.707429,1.130571,1.487127,1.560309,1.496368,1.405854,1.224478,1.127745,0.660917,0.915333,1.03163,1.490153,1.721761,1.516624,2.529491,3.67768,4.247943,4.693513,10.358178,14.464593,12.322462,4.974414,44.231477,106.672403,128.143818,118.613071,27.688161,running
808.058136,203.475082,225.168714,154.815611,75.046052,38.499628,13.260952,10.726154,12.640973,6.138022,3.959049,5.926541,2.347587,0.667487,1.145973,0.64764,1.429682,0.609336,0.435747,0.37929,0.839741,0.656279,0.41435,0.464169,0.530342,0.190607,0.393753,0.539814,0.70907,0.266331,0.438842,0.169764,0.008981,0.169764,0.438842,0.266331,0.70907,0.539814,0.393753,0.190607,0.530342,0.464169,0.41435,0.656279,0.839741,0.37929,0.435747,0.609336,1.429682,0.64764,1.145973,0.667487,2.347587,5.926541,3.959049,6.138022,12.640973,10.726154,13.260952,38.499628,75.046052,154.815611,225.168714,203.475082,32.905189,running
795.903461,109.016895,148.253382,75.226428,6.765056,10.238829,3.22514,11.071648,10.29638,2.261852,5.62652,4.955935,1.682713,3.960499,3.47653,2.0424,1.90415,2.195958,2.381929,1.556465,1.816717,1.103553,0.732181,1.548031,1.917304,1.25691,1.203401,1.44808,1.730311,1.425261,0.9141,0.991706,1.23968,0.991706,0.9141,1.425261,1.730311,1.44808,1.203401,1.25691,1.917304,1.548031,0.732181,1.103553,1.816717,1.556465,2.381929,2.195958,1.90415,2.0424,3.47653,3.960499,1.682713,4.955935,5.62652,2.261852,10.29638,11.071648,3.22514,10.238829,6.765056,75.226428,148.253382,109.016895,22.389537,running
721.631407,57.103341,205.580485,40.552179,55.412425,25.491496,17.640749,18.310844,12.078235,14.007678,3.779579,4.85549,5.994515,5.874221,2.308349,6.074546,2.260469,4.462715,3.273067,3.527068,3.247436,3.520983,2.875372,3.210516,2.977022,2.755898,2.643014,2.890315,2.919893,2.73611,2.596005,2.886915,2.756314,2.886915,2.596005,2.73611,2.919893,2.890315,2.643014,2.755898,2.977022,3.210516,2.875372,3.520983,3.247436,3.527068,3.273067,4.462715,2.260469,6.074546,2.308349,5.874221,5.994515,4.85549,3.779579,14.007678,12.078235,18.310844,17.640749,25.491496,55.412425,40.552179,205.580485,57.103341,22.116954,running
766.175677,78.201878,96.35552,40.681249,26.997233,12.324909,24.516024,16.083573,12.286252,0.89829,3.038197,4.785749,3.518442,2.578296,5.416029,1.994835,1.912446,1.648527,3.138272,1.226439,1.727574,2.855409,1.819752,1.071437,1.460566,2.331236,2.062612,1.525166,1.884522,1.974674,2.036041,1.42545,2.343628,1.42545,2.036041,1.974674,1.884522,1.525166,2.062612,2.331236,1.460566,1.071437,1.819752,2.855409,1.727574,1.226439,3.138272,1.648527,1.912446,1.994835,5.416029,2.578296,3.518442,4.785749,3.038197,0.89829,12.286252,16.083573,24.516024,12.324909,26.997233,40.681249,96.35552,78.201878,18.44661,running
836.272876,74.6454,173.149015,107.700637,45.575758,39.487458,12.79432,14.96603,17.655688,10.354301,2.208436,3.782647,5.512685,6.698312,4.522371,4.050672,3.954426,3.630373,4.87996,5.204832,3.156726,2.077742,2.569802,3.61144,3.736852,3.385481,2.238806,2.428317,3.099024,3.460429,3.174688,2.173294,2.127063,2.173294,3.174688,3.460429,3.099024,2.428317,2.238806,3.385481,3.736852,3.61144,2.569802,2.077742,3.156726,5.204832,4.87996,3.630373,3.954426,4.050672,4.522371,6.698312,5.512685,3.782647,2.208436,10.354301,17.655688,14.96603,12.79432,39.487458,45.575758,107.700637,173.149015,74.6454,25.487846,running
769.012082,129.556773,113.550052,63.833356,35.160407,18.985262,52.738702,41.099992,22.783685,14.364246,15.765221,13.714734,12.096431,11.074404,11.503488,9.538942,9.608083,9.573234,9.099333,8.412038,7.638032,8.169467,8.058297,7.251499,6.242601,7.099012,6.952342,6.882748,6.824467,6.497838,6.6486,6.107765,6.485767,6.107765,6.6486,6.497838,6.824467,6.882748,6.952342,7.099012,6.242601,7.251499,8.058297,8.169467,7.638032,8.412038,9.099333,9.573234,9.608083,9.538942,11.503488,11.074404,12.096431,13.714734,15.765221,14.364246,22.783685,41.099992,52.738702,18.985262,35.160407,63.833356,113.550052,129.556773,21.807483,running
799.572305,23.602376,70.426617,105.037863,41.912086,24.454647,26.736026,24.334787,22.300486,18.152965,13.87848,11.240148,12.432585,11.136901,10.715763,9.853125,8.750798,7.551787,7.77887,7.470105,6.362415,6.145867,6.121292,5.692796,6.274499,5.872627,5.923203,5.674079,5.778372,5.590259,4.963502,5.136691,5.134373,5.136691,4.963502,5.590259,5.778372,5.674079,5.923203,5.872627,6.274499,5.692796,6.121292,6.145867,6.362415,7.470105,7.77887,7.551787,8.750798,9.853125,10.715763,11.136901,12.432585,11.240148,13.87848,18.152965,22.300486,24.334787,26.736026,24.454647,41.912086,105.037863,70.426617,23.602376,25.899928,running
741.863991,130.143948,118.989632,100.660636,80.546003,69.691206,44.754404,31.403715,27.768387,26.778646,23.669133,20.561538,18.633861,16.393895,15.878241,14.705192,14.115897,13.283092,12.871323,11.976077,11.327346,11.555596,10.998712,10.676831,10.61983,10.000876,9.413698,9.835362,9.744412,9.271643,9.69105,9.519295,8.978509,9.519295,9.69105,9.271643,9.744412,9.835362,9.413698,10.000876,10.61983,10.676831,10.998712,11.555596,11.327346,11.976077,12.871323,13.283092,14.115897,14.705192,15.878241,16.393895,18.633861,20.561538,23.669133,26.778646,27.768387,31.403715,44.754404,69.691206,80.546003,100.660636,118.989632,130.143948,28.489449,running
832.483967,82.068692,106.502606,89.401976,20.712869,25.561844,27.695972,20.176474,11.715332,6.210453,3.566511,1.30685,1.729135,2.132277,1.119651,1.898788,1.943234,1.251701,0.642595,0.566132,0.322364,0.129649,0.312464,0.451812,0.197637,0.288062,0.332162,0.306192,0.238925,0.491308,0.311212,0.096466,0.110117,0.096466,0.311212,0.491308,0.238925,0.306192,0.332162,0.288062,0.197637,0.451812,0.312464,0.129649,0.322364,0.566132,0.642595,1.251701,1.943234,1.898788,1.119651,2.132277,1.729135,1.30685,3.566511,6.210453,11.715332,20.176474,27.695972,25.561844,20.712869,89.401976,106.502606,82.068692,23.16601,running
859.67365,165.569223,182.381643,139.596525,62.400987,60.074227,23.898516,7.536351,18.376591,6.998806,6.108359,8.706715,4.369814,7.337129,6.937148,3.986558,1.946894,4.422528,3.238024,2.088889,3.53724,3.269663,2.797415,2.741166,2.743964,2.467099,2.687485,2.050497,2.590527,2.912361,2.163696,2.195504,2.854128,2.195504,2.163696,2.912361,2.590527,2.050497,2.687485,2.467099,2.743964,2.741166,2.797415,3.269663,3.53724,2.088889,3.238024,4.422528,1.946894,3.986558,6.937148,7.337129,4.369814,8.706715,6.108359,6.998806,18.376591,7.536351,23.898516,60.074227,62.400987,139.596525,182.381643,165.569223,31.983077,running
802.948168,120.230995,162.58859,80.930054,26.154219,7.888506,10.012301,16.433971,14.497725,7.052751,6.104916,6.552123,4.873454,2.880166,2.290587,2.005754,1.710374,0.428645,0.891639,0.876536,0.247084,0.671612,0.77049,1.183453,0.711696,0.440232,0.727389,0.840685,0.112225,0.491572,0.799627,0.74391,0.487008,0.74391,0.799627,0.491572,0.112225,0.840685,0.727389,0.440232,0.711696,1.183453,0.77049,0.671612,0.247084,0.876536,0.891639,0.428645,1.710374,2.005754,2.290587,2.880166,4.873454,6.552123,6.104916,7.052751,14.497725,16.433971,10.012301,7.888506,26.154219,80.930054,162.58859,120.230995,24.593014,running
767.476111,138.133495,188.274526,129.083349,71.07458,53.37861,17.211795,20.100549,4.938818,16.123941,4.173027,5.888807,5.809547,5.259699,4.563316,4.845292,3.302951,4.130235,3.571381,3.721739,3.400976,2.709969,3.550748,3.286996,2.903384,3.06402,3.112959,2.982924,3.039424,2.802656,3.012533,2.816476,2.99386,2.816476,3.012533,2.802656,3.039424,2.982924,3.112959,3.06402,2.903384,3.286996,3.550748,2.709969,3.400976,3.721739,3.571381,4.130235,3.302951,4.845292,4.563316,5.259699,5.809547,5.888807,4.173027,16.123941,4.938818,20.100549,17.211795,53.37861,71.07458,129.083349,188.274526,138.133495,28.700987,running
719.201389,104.095449,113.490357,84.413525,45.178081,15.890944,16.291015,7.689785,4.757796,3.713954,2.987287,1.182862,1.783453,1.286871,1.012018,1.650915,0.412742,0.800836,1.115594,0.227043,0.70454,0.740824,0.473642,0.658698,0.573737,0.3084,0.75988,0.551714,0.288327,1.128143,0.545779,0.58332,0.702279,0.58332,0.545779,1.128143,0.288327,0.551714,0.75988,0.3084,0.573737,0.658698,0.473642,0.740824,0.70454,0.227043,1.115594,0.800836,0.412742,1.650915,1.012018,1.286871,1.783453,1.182862,2.987287,3.713954,4.757796,7.689785,16.291015,15.890944,45.178081,84.413525,113.490357,104.095449,23.09091,running
814.904095,64.646118,198.259762,102.832558,58.720298,37.711601,22.027037,13.678339,6.443065,6.557948,2.016165,3.678733,2.51178,3.466522,1.435543,3.18877,1.697107,2.400431,1.892368,1.980923,1.999866,1.293085,1.566189,1.530664,1.660964,1.816812,1.389852,1.652091,1.29844,1.90456,1.622445,1.444232,1.30736,1.444232,1.622445,1.90456,1.29844,1.652091,1.389852,1.816812,1.660964,1.530664,1.566189,1.293085,1.999866,1.980923,1.892368,2.400431,1.697107,3.18877,1.435543,3.466522,2.51178,3.678733,2.016165,6.557948,6.443065,13.678339,22.027037,37.711601,58.720298,102.832558,198.259762,64.646118,27.340984,running
733.40411,97.749197,133.414994,63.330174,30.199611,25.751625,34.340453,19.603897,3.436996,8.472715,10.149593,6.78516,6.173514,6.482766,6.331551,6.305443,4.961577,5.24612,4.991045,4.062184,4.465224,4.337084,4.28166,3.748577,3.897483,4.061827,3.896663,3.665138,3.714165,3.956617,4.031013,3.92094,3.214118,3.92094,4.031013,3.956617,3.714165,3.665138,3.896663,4.061827,3.897483,3.748577,4.28166,4.337084,4.465224,4.062184,4.991045,5.24612,4.961577,6.305443,6.331551,6.482766,6.173514,6.78516,10.149593,8.472715,3.436996,19.603897,34.340453,25.751625,30.199611,63.330174,133.414994,97.749197,20.658313,running
687.566833,62.795558,71.237084,97.428213,45.86953,43.957281,37.22748,27.292238,21.769907,20.222505,15.825618,13.533929,12.296866,9.726039,8.151768,7.772424,7.036797,6.709882,6.603311,6.512846,5.837773,5.884635,6.279789,6.268649,6.38927,6.24227,6.304437,6.483818,6.452775,6.552665,6.613797,6.794792,6.719647,6.794792,6.613797,6.552665,6.452775,6.483818,6.304437,6.24227,6.38927,6.268649,6.279789,5.884635,5.837773,6.512846,6.603311,6.709882,7.036797,7.772424,8.151768,9.726039,12.296866,13.533929,15.825618,20.222505,21.769907,27.292238,37.22748,43.957281,45.86953,97.428213,71.237084,62.795558,23.89724,running
700.753389,144.578904,129.546922,89.401765,75.564705,69.19587,40.17685,21.776835,21.174508,19.708328,17.382689,16.49023,14.697955,13.063547,12.649062,12.267447,11.179081,10.794493,10.357236,9.571538,9.368555,9.330259,8.762976,8.84258,8.565019,8.338982,8.127297,8.387463,8.361779,7.875917,7.778265,7.819514,7.540674,7.819514,7.778265,7.875917,8.361779,8.387463,8.127297,8.338982,8.565019,8.84258,8.762976,9.330259,9.368555,9.571538,10.357236,10.794493,11.179081,12.267447,12.649062,13.063547,14.697955,16.49023,17.382689,19.708328,21.174508,21.776835,40.17685,69.19587,75.564705,89.401765,129.546922,144.578904,26.572449,running
880.680238,131.125653,109.277637,103.538228,38.739041,3.262503,4.394925,7.706496,4.570729,2.171294,4.729238,3.507447,3.659243,3.553601,2.52737,3.574858,1.694641,2.521739,2.41587,2.367383,2.576157,2.064086,2.09762,1.501366,1.789898,1.357386,1.932219,1.870506,1.638295,1.83232,1.453093,1.889636,1.796086,1.889636,1.453093,1.83232,1.638295,1.870506,1.932219,1.357386,1.789898,1.501366,2.09762,2.064086,2.576157,2.367383,2.41587,2.521739,1.694641,3.574858,2.52737,3.553601,3.659243,3.507447,4.729238,2.171294,4.570729,7.706496,4.394925,3.262503,38.739041,103.538228,109.277637,131.125653,24.188705,running
836.20849,233.477944,184.395727,138.028738,77.620732,42.612517,21.070258,6.82093,5.602234,4.761917,3.550958,2.560555,2.944527,1.361418,2.308582,1.73777,1.27543,1.11288,1.219039,1.17019,1.172921,1.283126,0.471935,1.086895,1.11961,1.00971,0.949083,1.280357,0.854757,1.109748,0.762947,0.870287,0.438934,0.870287,0.762947,1.109748,0.854757,1.280357,0.949083,1.00971,1.11961,1.086895,0.471935,1.283126,1.172921,1.17019,1.219039,1.11288,1.27543,1.73777,2.308582,1.361418,2.944527,2.560555,3.550958,4.761917,5.602234,6.82093,21.070258,42.612517,77.620732,138.028738,184.395727,233.477944,33.582633,running
891.608421,154.750051,196.001401,107.488878,41.382874,20.541891,12.196741,11.392234,13.763452,9.84865,6.844906,3.08515,1.158169,2.982794,1.297211,0.928723,1.05424,1.89919,0.613899,0.781414,1.502348,1.234014,0.540902,1.207007,0.985162,0.570131,0.844233,1.025775,0.707763,0.662513,0.98515,0.777552,0.969894,0.777552,0.98515,0.662513,0.707763,1.025775,0.844233,0.570131,0.985162,1.207007,0.540902,1.234014,1.502348,0.781414,0.613899,1.89919,1.05424,0.928723,1.297211,2.982794,1.158169,3.08515,6.844906,9.84865,13.763452,11.392234,12.196741,20.541891,41.382874,107.488878,196.001401,154.750051,30.001245,running
850.594256,111.605974,220.239531,104.091959,57.248587,28.705421,15.550361,8.176514,20.469936,3.336018,11.396531,2.735948,6.475558,4.296176,5.569947,3.38356,3.976611,3.516446,3.473272,3.274836,3.804462,3.190997,3.469018,2.984785,2.768751,2.679839,3.080489,2.843267,2.752217,2.720897,2.732781,2.590862,2.610359,2.590862,2.732781,2.720897,2.752217,2.843267,3.080489,2.679839,2.768751,2.984785,3.469018,3.190997,3.804462,3.274836,3.473272,3.516446,3.976611,3.38356,5.569947,4.296176,6.475558,2.735948,11.396531,3.336018,20.469936,8.176514,15.550361,28.705421,57.248587,104.091959,220.239531,111.605974,27.739113,running
743.275701,118.799916,146.67282,83.146368,33.912951,13.987632,21.449932,16.175541,9.812023,5.253708,5.916209,1.569837,1.337809,1.902866,1.807129,0.473281,1.038563,0.729218,1.975321,0.755208,1.151547,0.386747,0.726101,1.026845,0.907605,0.612584,0.82798,1.018092,0.766181,0.834742,0.626499,0.714543,0.969167,0.714543,0.626499,0.834742,0.766181,1.018092,0.82798,0.612584,0.907605,1.026845,0.726101,0.386747,1.151547,0.755208,1.975321,0.729218,1.038563,0.473281,1.807129,1.902866,1.337809,1.569837,5.916209,5.253708,9.812023,16.175541,21.449932,13.987632,33.912951,83.146368,146.67282,118.799916,23.513298,running
880.688777,86.954257,200.601685,104.79771,65.786672,48.849315,7.621464,16.529522,17.081867,6.644301,5.71143,4.345304,2.764046,4.792761,2.537581,2.093639,2.626657,1.665527,2.00498,1.516772,2.084153,1.024587,1.694825,1.77499,1.817271,1.016786,1.39284,1.403415,1.896894,1.409152,1.632514,1.489581,1.65347,1.489581,1.632514,1.409152,1.896894,1.403415,1.39284,1.016786,1.817271,1.77499,1.694825,1.024587,2.084153,1.516772,2.00498,1.665527,2.626657,2.093639,2.537581,4.792761,2.764046,4.345304,5.71143,6.644301,17.081867,16.529522,7.621464,48.849315,65.786672,104.79771,200.601685,86.954257,27.460817,running
624.123004,100.325656,129.972175,78.728391,55.007934,30.312256,32.514708,29.39256,24.320853,17.310314,17.950148,18.818057,16.473101,13.197514,12.742519,12.136696,11.920997,11.085683,10.089833,9.685716,10.12731,9.572283,9.296214,9.176159,8.786334,8.883023,8.722719,8.027076,8.151943,8.230555,8.304727,7.924569,8.215092,7.924569,8.304727,8.230555,8.151943,8.027076,8.722719,8.883023,8.786334,9.176159,9.296214,9.572283,10.12731,9.685716,10.089833,11.085683,11.920997,12.136696,12.742519,13.197514,16.473101,18.818057,17.950148,17.310314,24.320853,29.39256,32.514708,30.312256,55.007934,78.728391,129.972175,100.325656,23.414056,running
559.490035,24.667605,91.803475,69.663081,34.407917,37.592211,31.392673,24.516135,25.482274,26.300365,22.679673,18.976482,15.127837,13.751754,14.669804,14.105849,13.687947,11.767864,11.355601,10.86219,9.93905,9.689107,10.110333,10.141507,9.724886,8.842807,9.016997,8.653987,8.440708,8.850356,8.992511,8.82957,8.499258,8.82957,8.992511,8.850356,8.440708,8.653987,9.016997,8.842807,9.724886,10.141507,10.110333,9.689107,9.93905,10.86219,11.355601,11.767864,13.687947,14.105849,14.669804,13.751754,15.127837,18.976482,22.679673,26.300365,25.482274,24.516135,31.392673,37.592211,34.407917,69.663081,91.803475,24.667605,21.309946,running
628.804025,169.153095,91.779967,65.993627,64.026288,51.622618,13.326137,29.092186,30.234892,19.163297,10.593116,9.923805,11.617121,9.922954,7.169605,7.085522,6.983591,6.047462,5.079533,5.121046,5.619257,4.662433,4.878497,4.824326,4.93951,4.302735,4.333779,4.44898,4.331648,4.461652,4.122554,4.133004,4.154995,4.133004,4.122554,4.461652,4.331648,4.44898,4.333779,4.302735,4.93951,4.824326,4.878497,4.662433,5.619257,5.121046,5.079533,6.047462,6.983591,7.085522,7.169605,9.922954,11.617121,9.923805,10.593116,19.163297,30.234892,29.092186,13.326137,51.622618,64.026288,65.993627,91.779967,169.153095,23.03143,running
